37269154;resin-io-library/base-images;golang/vab820-quad/alpine/1.7/slim/Dockerfile;git://github.com/resin-io-library/base-images.git;1434028963;8;8;8;10923753;Organization;8;23;23;9;6631;37269154
28367648;100star/docker;builder/parser/testfiles/znc/Dockerfile;git://github.com/100star/docker.git;1419291171;10910;0;0;335715;User;0;0;0;1;37974;28367648
39011350;pugnascotia/docker;docs/examples/apt-cacher-ng.Dockerfile;git://github.com/pugnascotia/docker.git;1436784119;10910;0;0;8696382;User;0;0;0;1;65636;39011350
34892862;skaes/logjam-docker;images/libs/Dockerfile;git://github.com/skaes/logjam-docker.git;1430456292;0;0;0;17514;User;0;3;3;0;125;34892862
17471699;erikh/docker;docs/Dockerfile;git://github.com/erikh/docker.git;1394092447;10910;1;1;18923;User;0;1;1;4;105402;17471699
26525777;LeKovr/consup;Dockerfiles/nginx/init.d/setup_nginx.sh;git://github.com/LeKovr/consup.git;1415776260;0;0;0;1528068;User;0;3;3;1;4594;26525777
4156546;noijd/.dot;vim/bundle/Dockerfile.vim/Makefile;git://github.com/j-a-m-l/.dot.git;1335508745;0;0;0;1161224;User;0;1;1;1;6604;4156546
38056673;DirectXMan12/Fedora-Dockerfiles;couchdb/Dockerfile;git://github.com/DirectXMan12/Fedora-Dockerfiles.git;1435237924;186;0;0;119737;User;0;0;0;1;1018;38056673
41185557;tempbottle/grpc;tools/dockerfile/grpc_node_base/Dockerfile;git://github.com/tempbottle/grpc.git;1440201414;1489;0;0;1203820;User;0;0;0;1;45864;41185557
31382470;jtattermusch/grpc;tools/dockerfile/interoptest/grpc_interop_node/Dockerfile;git://github.com/jtattermusch/grpc.git;1424972392;1489;0;0;9939684;User;0;0;0;2;90958;31382470
34352638;evandbrown/kubernetes;examples/spark/images/base/Dockerfile;git://github.com/evandbrown/kubernetes.git;1429643785;6043;0;0;656941;User;0;0;0;1;91796;34352638
33746646;Wrongsides/JARVIS;mysql_data/Dockerfile;git://github.com/Wrongsides/JARVIS.git;1428686783;0;0;0;5551310;User;0;0;0;1;50;33746646
42157752;pandeyop/rally;Dockerfile;git://github.com/pandeyop/rally.git;1441768890;193;0;0;5928380;User;0;0;0;1;12609;42157752
37269154;resin-io-library/base-images;node/apalis-imx6/alpine/6.8/onbuild/Dockerfile;git://github.com/resin-io-library/base-images.git;1434028963;8;8;8;10923753;Organization;8;23;23;9;6631;37269154
59241934;fejta/test-infra;queue-health/poll/Dockerfile;git://github.com/fejta/test-infra.git;1463683983;67;0;0;940341;User;0;0;0;1;5868;59241934
38320636;caseydavenport/kubernetes;docs/design/clustering/Dockerfile;git://github.com/caseydavenport/kubernetes.git;1435674910;6043;0;0;1944093;User;1;0;0;3;342176;38320636
43439865;amirakhmedov/ignite;modules/docker/Dockerfile;git://github.com/amirakhmedov/ignite.git;1443618392;400;0;0;1363946;User;0;0;0;1;206625;43439865
40540509;hvescovi/kubernetes;examples/guestbook/redis-slave/Dockerfile;git://github.com/hvescovi/kubernetes.git;1439289095;6043;0;0;983425;User;0;0;0;1;100151;40540509
42070564;AndreyAntipov/kubernetes;test/images/mount-tester/Dockerfile;git://github.com/AndreyAntipov/kubernetes.git;1441646634;6043;0;0;586380;User;0;0;0;0;106126;42070564
46612999;ekuric/docker;Dockerfile.ppc64le;git://github.com/ekuric/docker.git;1448102585;10910;0;0;1200198;User;0;0;0;1;74907;46612999
26131914;CPAN-API/metacpan-docker;orepan2/Dockerfile;git://github.com/metacpan/metacpan-docker.git;1415034987;0;4;4;460239;Organization;0;0;0;11;218;26131914
46898192;ongmin/http-test-server;node_modules/nodemon/Dockerfile;git://github.com/ongmin/http-test-server.git;1448499398;0;0;0;6203008;User;0;0;0;1;1812;46898192
59311214;matthewvalimaki/glusterfs-kubernetes;server/debian8.5-3.8.0/Dockerfile;git://github.com/matthewvalimaki/glusterfs-kubernetes.git;1463756070;0;0;0;1033909;User;0;1;1;1;33;59311214
66683654;mstanleyjones/docker;builder/dockerfile/parser/testfiles/mail/Dockerfile;git://github.com/mstanleyjones/docker.git;1472244229;10910;0;0;7674613;User;0;0;0;1;108278;66683654
61862132;apolcyn/grpc;templates/tools/dockerfile/interoptest/grpc_interop_csharp/Dockerfile.template;git://github.com/apolcyn/grpc.git;1466742745;1489;0;0;9566254;User;0;0;0;1;251104;61862132
38065911;marun/kubernetes;examples/kubectl-container/Dockerfile;git://github.com/marun/kubernetes.git;1435248941;6043;0;0;451477;User;0;0;0;1;145610;38065911
55813408;tnachen/kubernetes;docs/user-guide/update-demo/images/kitten/Dockerfile;git://github.com/tnachen/kubernetes.git;1460147184;6043;0;0;67244;User;0;0;0;1;241080;55813408
40515974;bq-xiao/kubernetes;examples/https-nginx/Dockerfile;git://github.com/bq-xiao/kubernetes.git;1439251457;6043;0;0;11780073;User;0;0;0;1;100025;40515974
65783055;poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/scipy/interpolate/fitpack2.py;git://github.com/poojavade/Genomics_Docker.git;1471309500;0;0;0;16891130;User;0;0;0;1;126177;65783055
43779482;colhom/coreos-kubernetes;contrib/hyperkube-image/Dockerfile;git://github.com/colhom/coreos-kubernetes.git;1444159275;332;0;0;1075028;User;0;0;0;1;28587;43779482
67492004;Amigos466/GITTER-REACT;Dockerfile-development;git://github.com/Amigos466/GITTER-REACT.git;1473145512;0;0;0;8724186;User;0;1;1;1;692;67492004
34611083;samsabed/docker;builder/parser/testfiles/ADD-COPY-with-JSON/Dockerfile;git://github.com/samsabed/docker.git;1430045086;10910;0;0;3621079;User;0;0;0;1;57785;34611083
32509925;aveshagarwal/kubernetes;test/images/pets/redis/Dockerfile;git://github.com/aveshagarwal/kubernetes.git;1426750719;6043;1;1;3596412;User;0;0;0;1;349981;32509925
64707265;balajismaniam/kubernetes;cluster/images/hyperkube/Dockerfile;git://github.com/balajismaniam/kubernetes.git;1470085157;6043;0;0;4707353;User;0;0;0;0;342291;64707265
37749317;docker-library/redmine;3.1/passenger/Dockerfile;git://github.com/docker-library/redmine.git;1434746543;46;15;15;7739233;Organization;46;32;32;9;62;37749317
23236594;vu-bui/docker;java/oracle/base/Dockerfile;git://github.com/vu-bui/docker.git;1408727229;1;0;0;5633851;User;1;0;0;1;392;23236594
12378136;ngpestelos/docker;builder/parser/testfiles/cpuguy83-nagios/Dockerfile;git://github.com/ngpestelos/docker.git;1377511551;10910;0;0;5047;User;0;0;0;1;58222;12378136
41428644;spiddy/logspout;debug/Dockerfile;git://github.com/spiddy/logspout.git;1440590214;351;0;0;367397;User;0;0;0;1;5620;41428644
41391994;paulczar/dockerfiles;gimp/Dockerfile;git://github.com/paulczar/dockerfiles.git;1440536013;488;0;0;2488346;User;0;0;0;1;1431;41391994
22213456;np/hx;Dockerfile;git://github.com/np/hx.git;1406200608;3;0;0;5548;User;3;7;7;2;516;22213456
36628843;runningwild/kubernetes;examples/celery-rabbitmq/flower/Dockerfile;git://github.com/runningwild/kubernetes.git;1433111689;6043;0;0;275979;User;0;0;0;1;260134;36628843
34256374;gambol99/docker-images;supervisor/Dockerfile;git://github.com/gambol99/docker-images.git;1429522031;1;0;0;4280679;User;1;4;4;1;232;34256374
42433257;mcpherrinm/keywhiz-fs;Dockerfile;git://github.com/mcpherrinm/keywhiz-fs.git;1442207797;22;0;0;47425;User;0;0;0;1;59;42433257
62289223;ngtuna/kompose;script/test/fixtures/ngnix-node-redis/nginx/Dockerfile;git://github.com/ngtuna/kompose.git;1467264403;24;0;0;1963463;User;0;0;0;1;6441;62289223
39789980;dharmi/java;oracle-java8/Dockerfile;git://github.com/dharmi/java.git;1438013293;216;0;0;2023753;User;0;0;0;1;351;39789980
42904357;YuanZhewei/kubernetes;cluster/images/kubelet/Dockerfile;git://github.com/YuanZhewei/kubernetes.git;1442879066;6043;0;0;1768894;User;0;0;0;1;110039;42904357
39217207;3Blades/deployment;app/Dockerfile;git://github.com/3Blades/deployment.git;1437069110;0;0;0;12212444;Organization;0;2;2;9;33;39217207
41333649;xuant/origin;Godeps/_workspace/src/k8s.io/kubernetes/docs/user-guide/liveness/image/Dockerfile;git://github.com/xuant/origin.git;1440454911;1343;0;0;4276135;User;0;0;0;1;133226;41333649
