hallyn/docker;builder/dockerfile/parser/testfiles/multiple-volumes/Dockerfile
isubuz/docker;vendor/src/github.com/docker/notary/Dockerfile
MHBauer/docker;builder/dockerfile/parser/testfiles/znc/Dockerfile
ZJU-SEL/docker;docs/examples/running_ssh_service.Dockerfile
kpcyrd/go-ipfs;test/3nodetest/server/Dockerfile
abhgupta/origin;images/origin/Dockerfile
clnperez/docker;docs/examples/running_riak_service.Dockerfile
guard163/docker;builder/parser/testfiles/brimstone-docker-consul/Dockerfile
rhamilto/origin;pkg/util/docker/dockerfile/builder/testdata/Dockerfile.env
rhuss/gofabric8;vendor/k8s.io/kubernetes/examples/rethinkdb/image/Dockerfile
rhuss/gofabric8;vendor/github.com/openshift/origin/examples/hello-openshift/Dockerfile
Q-Lee/kubernetes;examples/k8petstore/redis-slave/Dockerfile
maxwell92/docker;docs/Dockerfile
MiguelMoll/origin;test/extended/fixtures/custom-secret-builder/Dockerfile
brianbirke/docker;contrib/builder/rpm/fedora-21/Dockerfile
colhom/kubernetes;examples/k8petstore/redis/Dockerfile
gmarek/kubernetes;test/images/resource-consumer/controller/Dockerfile
sgallagher/origin;Godeps/_workspace/src/k8s.io/kubernetes/examples/rethinkdb/image/Dockerfile
springning/docker;contrib/builder/rpm/oraclelinux-6/Dockerfile
mnowster/docker-py;tests/Dockerfile-dind-certs
msfuko/Dockerfiles;Java-Maven-Tomcat-7/Dockerfile
nkuacac/dockerfile;ipython-notebook/Dockerfile
ojarjur/kubernetes;test/images/volumes-tester/rbd/Dockerfile
rajatchopra/origin;test/extended/testdata/gssapi/fedora/base/Dockerfile
willmtemple/origin;vendor/k8s.io/kubernetes/examples/meteor/dockerbase/Dockerfile
crccheck/docker-pod;hello-world/Dockerfile
dashpole/kubernetes;cluster/images/kubemark/Dockerfile
erictune/kubernetes;examples/k8petstore/web-server/Dockerfile
nitintutlani/origin;Godeps/_workspace/src/github.com/docker/docker/builder/parser/testfiles/json/Dockerfile
shenxiaochen/docker;builder/parser/testfiles/mail/Dockerfile
matthewgall/count.re;Dockerfile
oatmealraisin/origin;images/dind/Dockerfile.centos7
pauldeden/kubernetes;cluster/images/nginx/Dockerfile
shibingli/webconsole;Dockerfile
Random-Liu/kubernetes;cluster/images/etcd/Dockerfile
fabric8io/base-images;java/images/alpine/openjdk8/jdk/Dockerfile
openthinclient/deploy;docker/Dockerfile
scottkiss/dockerfiles;chrome/beta/Dockerfile
nodesource/docker-node;debian/sid/iojs/1.8.4/Dockerfile
Acidburn0zzz/kubernetes;contrib/for-demos/test-webserver/Dockerfile
FiloSottile/Dockerfiles;web.py/Dockerfile
chrislovecnm/kubernetes;cluster/addons/fluentd-gcp/fluentd-gcp-image/Dockerfile
eggsunimedia/docker-aem;Dispatcher/Dockerfile
hpcloud/go-dockerclient;testing/data/Dockerfile
ashahab-altiscale/docker;vendor/src/github.com/docker/libcontainer/Dockerfile
elementrem/go-elementrem;containers/docker/master-ubuntu/Dockerfile
laveolu/docker-file-test;Dockerfile~
mikelangelo-project/unik;containers/compilers/includeos/cpp/Dockerfile.common
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/Bio/Geo/Record.pyc
pedro-r-marques/kubernetes;docs/user-guide/update-demo/images/nautilus/Dockerfile
robertreppel/lostcreatures;Dockerfile
adimania/Fedora-Dockerfiles;redis/Dockerfile
leopoldodonnell/dockerfiles;xrdp/Dockerfile
Arano-kai/kubernetes-contrib;logging/fluentd-sidecar-gcp/Dockerfile
Arano-kai/kubernetes-contrib;scale-demo/aggregator/Dockerfile
resin-io-library/base-images;node/colibri-imx6/debian/0.12/onbuild/Dockerfile
resin-io-library/base-images;node/nuc/alpine/default/slim/Dockerfile
jtarchie/pullrequest-resource;Dockerfile.test
kitpages/docker-symfony2-nginx;Dockerfile
disaster37/docker-gitflow-coder;Dockerfile
shippableImages/ubuntu1204_base;Dockerfile
matthewvalimaki/glusterfs-kubernetes;client/debian7.8-3.2.7/Dockerfile
dims/docker;Dockerfile.armhf
shot/docker;builder/parser/testfiles/json/Dockerfile
LK4D4/docker;contrib/syntax/textmate/Docker.tmbundle/Preferences/Dockerfile.tmPreferences
dangwy/docker;docs/examples/apt-cacher-ng.Dockerfile
jvgogh/docker;builder/parser/testfiles/mail/Dockerfile
liusdu/docker;builder/parser/testfiles/jeztah-invalid-json-json-inside-string/Dockerfile
xiaoq08/swarm;docs/Dockerfile
DualSpark/kops;vendor/github.com/docker/docker/contrib/builder/rpm/amd64/fedora-24/Dockerfile
litalex/trnews;laradock/beanstalkd/Dockerfile
xiuwang/origin;examples/hello-openshift/Dockerfile
ycaihua/docker;contrib/syntax/kate/Dockerfile.xml
jdef/kubernetes;examples/redis/image/Dockerfile
jhammant/origin;images/openldap/Dockerfile
asridharan/docker;contrib/syntax/textmate/Docker.tmbundle/Preferences/Dockerfile.tmPreferences
chiefy/kubernetes;examples/spark/images/driver/Dockerfile
hingstarne/origin;Godeps/_workspace/src/github.com/docker/docker/builder/parser/testfiles/mumble/Dockerfile
iobeam/kubernetes;examples/k8petstore/redis/Dockerfile
lewgun/camlistore;misc/docker/server/Dockerfile
murgatroid99/grpc;templates/tools/dockerfile/test/fuzzer/Dockerfile.template
skoblenick/docker;contrib/syntax/kate/Dockerfile.xml
whitmo/kubernetes;examples/guestbook/php-redis/Dockerfile
AkihiroSuda/docker;builder/dockerfile/parser/testfiles/influxdb/Dockerfile
EolDocker/opendata;Dockerfile
mingderwang/origin;Godeps/_workspace/src/k8s.io/kubernetes/docs/user-guide/liveness/image/Dockerfile
zaphod-concur/gddo;Dockerfile
enncloud/kubernetes;test/images/dnsutils/Dockerfile
esecules/kubernetes;examples/guestbook-go/_src/guestbook/Dockerfile
fabric8io/gofabric8;vendor/github.com/docker/distribution/docs/Dockerfile
gabriprat/buildstep;Dockerfile
ivinpolosony/docker;builder/parser/testfiles/jeztah-invalid-json-json-inside-string/Dockerfile
matrix-stone/docker;builder/parser/testfiles/flags/Dockerfile
mattmoor/kubernetes;examples/guestbook-go/_src/guestbook/Dockerfile
olleolleolle/docker;builder/parser/testfiles/env/Dockerfile
scollier/kubernetes;examples/nfs/nfs-data/Dockerfile
deepglint/kubernetes;docs/design/clustering/Dockerfile
sdminonne/kubernetes;test/images/volumes-tester/iscsi/Dockerfile
tschoots/docker-java;src/test/resources/testENVSubstitution/Dockerfile
wakashige/kubernetes;build/build-image/cross/Dockerfile
emc-advanced-dev/unik;containers/debuggers/rump/base/Dockerfile.hw
sauloaldocker/sandbox;gcta/1.24.7/Dockerfile
ApurvaHP/seldon-server;vm/build/docker-images/java7jre/Dockerfile
adamnbowen/dockerfiles;rails-base/Dockerfile
coolhacks/docker-hacks;dockerfiles/yubico-piv-tool/Dockerfile
gengmao/graphite-setup;carbon-base/Dockerfile
yepengxj/df_st_origin1;test/extended/fixtures/test-build-app/Dockerfile
rancher/rancher-compose;vendor/github.com/rancher/go-rancher/Dockerfile.dapper
MadMarty/alpine-madsonic;Dockerfile
RisingOak/jenkins-client;jenkins-client-it-docker/Dockerfile
RobLoach/docker-composer;master/php5/Dockerfile
brendandburns/kubernetes;test/images/volumes-tester/nfs/Dockerfile
four43/coreos-kubernetes;multi-node/aws/vendor/github.com/dotcloud/docker/contrib/host-integration/Dockerfile.min
mydocumenta/socialnetwork;Dockerfile
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/ipython-2.2.0-py2.7.egg/EGG-INFO/requires.txt
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/ipython-2.2.0-py2.7.egg/IPython/nbformat/tests/test_convert.pyc
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/scipy/weave/examples/fibonacci.py
OvertimeDog/kubernetes-1.2;hack/jenkins/test-image/Dockerfile
lwieske/dockerfiles-java-8;8u60/jdk/Dockerfile
Fab-IT-ApS/dokku-racktables;Dockerfile
topnomer/docker-bitrix-base;Dockerfile
e-minguez/Fedora-Dockerfiles;nodejs/Dockerfile
stefan8888/meanjs_experiment;Dockerfile
ChristianKniep/docker-convert;Dockerfile
augustinex80/game_promotion_web;Dockerfile
matteoredaelli/python-ws-docker;Dockerfile
dedickinson/engineering-notebook;ci/demo-ci-env/dockerfiles/jenkins/fpmbuilder/Dockerfile
nanobox-io/nanobox-engine-wordpress;tests/Dockerfile
joshbalfour/cloudformation-extensions;Dockerfile
profan/mal;julia/Dockerfile
TigN/docker;docs/examples/apt-cacher-ng.Dockerfile
blw0rm/dunb;Dockerfile
akram/origin;Dockerfile
ejona86/grpc;templates/tools/dockerfile/stress_test/grpc_interop_stress_csharp/Dockerfile.template
Muisti/muisti;Dockerfile-development
campoy/docker;contrib/host-integration/Dockerfile.dev
izarov/docker;builder/dockerfile/parser/testfiles/brimstone-docker-consul/Dockerfile
nalind/graphc;vendor/src/github.com/docker/docker/docs/examples/running_riak_service.Dockerfile
toophy/docker;builder/parser/testfiles/jeztah-invalid-json-unterminated-bracket/Dockerfile
Means88/docker;builder/parser/testfiles/kartar-entrypoint-oddities/Dockerfile
gzoller/docker;docs/examples/running_ssh_service.Dockerfile
rikdev/machine;Dockerfile
shaishab/smail;Dockerfile
SnakeDoc/docker;contrib/builder/deb/debian-stretch/Dockerfile
solganik/docker;builder/dockerfile/parser/testfiles-negative/env_no_value/Dockerfile
HackToday/docker;builder/dockerfile/parser/testfiles/cpuguy83-nagios/Dockerfile
chrisseto/docker;docs/examples/postgresql_service.Dockerfile
goodwinos/docker;builder/parser/testfiles/mumble/Dockerfile
jmourelos/doconv;packaging/ubuntu/12.10/install/Dockerfile
rahulunair/kolla;docker/centos/source/neutron/neutron-openvswitch-agent/Dockerfile
GoGerard/GerardJS;Dockerfile
alist/mint-client;DOCKER/linked/DockerfileClient
arey/mysql-client;Dockerfile
benbjohnson/flynn;appliance/postgresql/Dockerfile
brthor/core-setup;scripts/docker/debian/Dockerfile
combor/kubernetes;docs/design/clustering/Dockerfile
glennblock/docker;contrib/builder/rpm/oraclelinux-7/Dockerfile
gmarek/kubernetes;test/soak/cauldron/Dockerfile
infosiftr/redmine;3.1/Dockerfile
oesterle/Espruino;Dockerfile
oveits/kubernetes;examples/cluster-dns/images/frontend/Dockerfile
ravilr/kubernetes;hack/gen-swagger-doc/Dockerfile
Geeroar/ut-haskell;Dockerfile
tboquet/okeydockey;travis_worker_k/Dockerfile
ZJUshuaizhou/docker;contrib/builder/rpm/amd64/fedora-23/Dockerfile
fredjean/kubernetes;examples/rethinkdb/image/Dockerfile
jessejlt/dockertest;Dockerfile
mjanser/taxi-docker;Dockerfile
pkdevbox/kubernetes;docs/user-guide/environment-guide/containers/backend/Dockerfile
rickyzhang82/docker;builder/dockerfile/parser/testfiles/weechat/Dockerfile
stvnwrgs/kubernetes;examples/cluster-dns/images/frontend/Dockerfile
adamreese/kubernetes;cluster/images/etcd/Dockerfile
broncho/docker-image;daocloud/redis2.x/Dockerfile
oatmealraisin/origin;images/dockerregistry/Dockerfile
ollie314/docker-java;src/test/resources/buildTests/dockerignore/InvalidDockerignorePattern/Dockerfile
preillyme/kubernetes;test/images/jessie-dnsutils/Dockerfile
subailong/kubernetes;examples/guestbook-go/_src/guestbook/Dockerfile
asridharan/kubernetes;examples/k8petstore/redis/Dockerfile
evandbrown/kubernetes;cluster/addons/fluentd-elasticsearch/es-image/Dockerfile
relateiq/docker-drill;Dockerfile
Governance/dockerfiles;base/wildfly8/Dockerfile
RichardScothern/notary;Godeps/_workspace/src/github.com/bradfitz/http2/Dockerfile
SunWeicheng0001/docker;builder/parser/testfiles/json/Dockerfile
anton-antonenko/jagger;docker/jagger/webclient/Dockerfile
junjun16818/kubernetes;build/hello-kubernetes/Dockerfile
runningwild/kubernetes;cluster/mesos/docker/km/Dockerfile
shilpamayanna/heapster;grafana/Dockerfile
beaudev/docker-scripter;Dockerfile
llamahunter/docker-java;src/test/resources/buildTests/buildArgs/Dockerfile
chop-dbhi/prometheus-sql;Dockerfile
guilhem/openstack-docker;cinder/cinder-scheduler/Dockerfile
learnweb/docker-opencast;Dockerfiles/build/assets/build/distributions/allinone/scripts/helper.sh
cameronbrunner/kubernetes;cluster/images/etcd/Dockerfile
johnsandiford/dockerfiles;gitserver/Dockerfile
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/python_dateutil-2.2-py2.7.egg/dateutil/tz.pyc
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/ipython-2.2.0-py2.7.egg/IPython/html/auth/logout.pyc
Jandersolutions/kubernetes;test/soak/cauldron/Dockerfile
PragmaticLinux/web-project;http/wiki/vendor/ruflin/elastica/env/elasticsearch/Dockerfile_1
michaeltchapman/kubernetes;release-0.19.0/examples/k8petstore/redis-slave/Dockerfile
Kunstmaan/docker-multichain;explorer/Dockerfile
fin09pcap/freight_forwarder;Dockerfile
resin-io-library/base-images;node/artik10/fedora/4.6/23/Dockerfile
resin-io-library/base-images;buildpack-deps/zc702-zynq7/debian/jessie/scm/Dockerfile
LACNIC/virtualized-appliances;bind9-dns-usecases/dfiles/rpz/Dockerfile
cagdascirit/docker-flamegraph;Dockerfile
philipz/Raspberry_Pi_meetup-9;RPi/alpine-mqtt/Dockerfile
fyamada/angular2-firebase-blog;Dockerfile
jasonbrooks/Fedora-Dockerfiles;mattermost/Dockerfile
jescarri/fluent-plugin-systemd;test/docker/Dockerfile.ubuntu
tuanpembual/CentOS-Dockerfiles;qpid/centos6/Dockerfile
Braedon/prometheus-mysql-exporter;Dockerfile
alenkacz/gradle-marathon-deployer;Dockerfile
zhuchuangang/spring-cloud-genisys;comall-service/src/main/docker/Dockerfile
YourCursus/perfect-scrollbar-rails;Dockerfile
aloysius-lim/ansible-elasticsearch_api;tests/centos-7.Dockerfile
cloudfoundry-incubator/lattice-release;src/github.com/docker/docker/contrib/builder/deb/ubuntu-vivid/Dockerfile
tushariscoolster/apigility-db-connected-fix;Dockerfile-dev
ministryofjustice/manchester_traffic_offences_pleas;Dockerfile
grpc/grpc;tools/dockerfile/test/sanity/Dockerfile
cyli/docker;builder/dockerfile/parser/testfiles/ADD-COPY-with-JSON/Dockerfile
ncdc/origin;images/builder/docker/custom-docker-builder/Dockerfile
aem-omni/dex;Dockerfile
bluca/libzmq;Dockerfile
Ramzec/docker;Dockerfile.gccgo
sougou/vitess;Dockerfile.mariadb
tianon/docker;contrib/builder/deb/ubuntu-vivid/Dockerfile
cls1991/docker;docs/Dockerfile
dklempner/grpc;tools/dockerfile/distribtest/python_ubuntu1504_x64/Dockerfile
legionus/origin;vendor/k8s.io/kubernetes/examples/guestbook/redis-slave/Dockerfile
santospm/origin;examples/gitserver/Dockerfile
cwandrews/docker;builder/dockerfile/parser/testfiles/escapes/Dockerfile
giorrrgio/docker;docs/examples/running_riak_service.Dockerfile
infosiftr/python;3.3/wheezy/Dockerfile
youprofit/docker;builder/parser/testfiles/jeztah-invalid-json-json-inside-string/Dockerfile
ApsOps/kubernetes;test/images/netexec/Dockerfile
ananthonline/grpc;tools/dockerfile/distribtest/csharp_jessie_x64/Dockerfile
arneluehrs/docker;contrib/host-integration/Dockerfile.min
duglin/kubernetes;examples/storage/mysql-galera/image/Dockerfile
nebril/kubernetes;test/images/fakegitserver/Dockerfile
rboyer/kubernetes;test/images/entrypoint-tester/Dockerfile
AkihiroSuda/docker;contrib/builder/rpm/amd64/oraclelinux-6/Dockerfile
ZJU-SEL/kubernetes;test/images/fakegitserver/Dockerfile
azweb76/kubernetes;contrib/diurnal/Dockerfile
creichert/stackage;Dockerfile
oeg-upm/LDMachines;Sesame/Dockerfile
thockin/kubernetes;examples/k8petstore/redis-master/Dockerfile
13916688528/themort;Dockerfile
SpringerSBM/gomatic;Dockerfile.tmpl
andersjanmyr/docker;builder/parser/testfiles-negative/env_no_value/Dockerfile
apeeyush/kubernetes;examples/phabricator/php-phabricator/Dockerfile
lukaswelte/metabase;bin/release/dockerhub/Dockerfile
gesellix/docker-java;src/test/resources/testAddUrl/Dockerfile
limamauricio/mykolla;docker/swift/swift-base/Dockerfile.j2
mdcfrancis/Escher.jl;assets/bower_components/katex/dockers/MathJaxFonts/Dockerfile
ravigadde/kubernetes;test/images/mount-tester/Dockerfile
tmarrs/presentations;CS-OSUG/2015/JSON-at-Work-Schema-Search-and-Transform/examples/search/search-test/node_modules/jsonpath/Dockerfile
ajaali/docker-postgis;9.1-2.1/Dockerfile
infosiftr/docker-iojs;1.8/slim/Dockerfile
inzhoop-co/hello-test;Dockerfile
mpeuster/son-examples;vnfs/sonata-ovs1-vnf-docker/Dockerfile
peter1000/dockerfiles;kernel-builder/Dockerfile
screeley44/kubernetes;docs/design/clustering/Dockerfile
taskinen/https-portal;examples/custom_config/Dockerfile
mitchwongho/ubuntu-jdk;Dockerfile
robert-mcdermott/myweb;Dockerfile
AdamOssenford/docker-pi;contrib/httpserver/Dockerfile
KyleAMathews/kubernetes;docs/design/clustering/Dockerfile
stanleylhs/fat_free_crm;Dockerfile
tnewman/KazooCommission;Dockerfile
yonglehou/netflix-proxy;docker-sniproxy/Dockerfile
Crassirostris/kubernetes;examples/k8petstore/redis/Dockerfile
RichieEscarez/kubernetes;docs/user-guide/update-demo/images/kitten/Dockerfile
SvenDowideit/boot2docker;Dockerfile.experimental
barrett-vegas-com/origin;Godeps/_workspace/src/github.com/docker/docker/builder/parser/testfiles/jeztah-invalid-json-single-quotes/Dockerfile
bdastur/ansible_examples;Dockerfile
chrishiestand/kubernetes;release-0.20.0/examples/cluster-dns/images/backend/Dockerfile
classcat/quayio-owncloud2;Dockerfile
imcsk8/Fedora-Dockerfiles;mongodb/Dockerfile
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/ipython-2.2.0-py2.7.egg/IPython/html/static/components/codemirror/mode/perl/perl.js
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/Bio/Align/__init__.py
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/misopy/pickle_utils.pyc
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/numpy/distutils/tests/test_fcompiler_intel.py
KumaranKamalanathan/docker;builder/parser/testfiles/jeztah-invalid-json-single-quotes/Dockerfile
carlohamalainen/imagetrove;3.5/vim/bundle/Dockerfile/README.md
jeremiahsavage/queue_status;docker/Dockerfile
kevin-wangzefeng/kubernetes;cluster/addons/registry/images/Dockerfile
fiacc/docker-fluentd-influxdb;fluentd-leaf/Dockerfile
Pardus-Kurumsal/ulakbus-zcloud;containers/zato/zato-docker-wa-dev/Dockerfile
bdelacretaz/sling-adaptto-2016;docker/reddr/Dockerfile
doppelganger113/catalyst-server;Dockerfile
michael-k/dockerfiles-jfrazelle;cheese/Dockerfile
olbat/docker-debian-libreoffice;Dockerfile
PhaedrusTheGreek/nagioscheckbeat;blog/apache/Dockerfile
UbuntuOpenAppStore/openappstore-web;env/api/Dockerfile
akutz/docker;docs/articles/https/Dockerfile
comsolid/sige;docker/pg/Dockerfile
hroyrh/origin;vendor/k8s.io/kubernetes/examples/k8petstore/redis/Dockerfile
jstoja/docker;integration-cli/build_tests/TestCopy/SingleFileToNonExistDir/Dockerfile
Gobella/docker;contrib/builder/rpm/opensuse-13.2/Dockerfile
SawyerHood/mal;ocaml/Dockerfile
grycap/jenkins;docker/centos/7/packages/slurm/Dockerfile
hustcat/docker;builder/dockerfile/parser/testfiles/jeztah-invalid-json-unterminated-string/Dockerfile
noxiouz/docker;docs/examples/mongodb/Dockerfile
omni360/docker;builder/parser/testfiles/brimstone-docker-consul/Dockerfile
senayar/origin;Dockerfile
twbs/rorschach;Dockerfile
SnakeDoc/docker;contrib/syntax/textmate/Docker.tmbundle/Syntaxes/Dockerfile.tmLanguage
bboreham/docker;docs/Dockerfile
justicezyx/glow;examples/stack_analysis/Dockerfile
nchabra/go-ipfs;Dockerfile
FriendsOfPHP/php;fpm-Dockerfile-block-1
SuperBFG7/docker;lychee/Dockerfile
kontchoth/naija1;Dockerfile
chiefy/kubernetes;cluster/mesos/docker/test/Dockerfile
chtombleson/PHPCI;Dockerfile
foxish/kubernetes;test/images/goproxy/Dockerfile
jacoelho/minecart;Dockerfile
janusnic/phpstack;images/nginx/Dockerfile
vsimon/kubernetes;docs/design/clustering/Dockerfile
zefciu/kubernetes;examples/explorer/Dockerfile
cpg1111/kubernetes;examples/spark/images/zeppelin/Dockerfile
myPublicGit/docker;builder/parser/testfiles/jeztah-invalid-json-json-inside-string-double/Dockerfile
rhcarvalho/mongodb;2.6/Dockerfile.rhel7
teco-kit/jActivity;gulp/Dockerfile
willmtemple/docker;Dockerfile.windows
cng-thg/dockerfiles;mysql/Dockerfile
cxdongjack/reaction;Dockerfile
drptbl/king-phisher;data/server/docker/Dockerfile
flaregames/pact-jvm;pact-jvm-server/Dockerfile
kushaltirumala/mean;Dockerfile
rgroult/MobDistTool;Dockerfile
aronchick/kubernetes;test/images/resource-consumer/Dockerfile
guangxuli/kubernetes;examples/kubectl-container/Dockerfile
LuminateWireless/grpc;tools/dockerfile/distribtest/csharp_ubuntu1504_x64/Dockerfile
exemplator/exemplator;Dockerfile
institutotim/zup-docs;Dockerfile
tnguyen-rh/kubernetes;test/soak/cauldron/Dockerfile
SophiaGitHub/newGitHub;builder/parser/testfiles/jeztah-invalid-json-unterminated-bracket/Dockerfile
debezium/docker-images;connect/0.1/Dockerfile
derekparker/kubernetes;cluster/addons/fluentd-elasticsearch/kibana-image/Dockerfile
morganwu277/kubernetes;examples/nfs/exporter/Dockerfile
yanzay/go_kafka_client;Dockerfile.mirrormaker
fabianofranz/kubernetes;test/images/mount-tester-user/Dockerfile
vipulsabhaya/kubernetes;docs/design/clustering/Dockerfile
emmetog/page-hit-counter;Dockerfile
adamsimp/reflection-proxy;Dockerfile
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/scipy/io/matlab/tests/data/testcellnest_7.4_GLNX86.mat
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/PIL/ImagePath.py
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/Cython/Includes/cpython/module.pxd
qiwihui/shadowsocks-libev;docker/Dockerfile
BestWayOut/ethereum-dockers;ethereumj-buildslave-pr/Dockerfile
kevin-wangzefeng/kubernetes;test/images/volumes-tester/gluster/Dockerfile
AlexeyKupershtokh/kubernetes;cluster/images/kubelet/Dockerfile
resin-io-library/base-images;node/nuc/fedora/5.12/23/Dockerfile
bcbroussard/kubernetes-travis;examples/guestbook-go/_src/guestbook/Dockerfile
ojgarciab/docker-jderobot-5.3;Dockerfile
rthallisey/atomic-osp-installer;docker/nova-controller/nova-consoleauth/Dockerfile
RallySoftware/jenkins-build-light;Dockerfile
arahayrabedian/datawrapper_docker;Dockerfile
superpan/swift-ubuntu-docker-14-04;Dockerfile
jaradricc/data-product-architecture;producto/ambiente/docker-images/datalake/Dockerfile
HewlettPackard/docker-machine-oneview;vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/brimstone-consuldock/Dockerfile
cptactionhank/graveyard-docker-postgres;Dockerfile
cptactionhank/docker-atlassian-jira-software;.docker/nginx/Dockerfile
gpndata/grpc;tools/jenkins/grpc_jenkins_slave/Dockerfile
tsuna/docker;contrib/builder/deb/ubuntu-debootstrap-wily/Dockerfile
heetch/empire;Godeps/_workspace/src/github.com/remind101/newrelic/Dockerfile
jjdblast/OCDB;Dockerfile
luxas/contrib;flannel-server/Dockerfile
thetrav/kolla;docker/keystone/Dockerfile
whouses/flynn;util/assetbuilder/Dockerfile
zoomis/docker;contrib/builder/deb/ubuntu-debootstrap-precise/Dockerfile
baslr/ArangoDB;3rdParty/etcd/contrib/collectd/Dockerfile
cls1991/docker;vendor/src/github.com/docker/distribution/Dockerfile
srose/keycloak;testsuite/docker-cluster/as7-image/Dockerfile
finn-no/contrib;pod-master/Dockerfile
renrujue/docker;contrib/builder/deb/debian-wheezy/Dockerfile
y12studio/y12io;projects/weave-elkr/redis/Dockerfile
msabansal/docker;contrib/desktop-integration/gparted/Dockerfile
rahulunair/kolla;docker/centos/source/swift/swift-account-server/Dockerfile
twistlock/docker;contrib/builder/deb/debian-stretch/Dockerfile
E312232595/docker;docs/sources/examples/running_riak_service.Dockerfile
MSOpenTech/docker;Dockerfile
TrumanLing/docker;docs/examples/apt-cacher-ng.Dockerfile
cls1991/kubernetes;examples/phabricator/cloudsql-authenticator/Dockerfile
devonharvey/docker;builder/parser/testfiles/znc/Dockerfile
ecwpz91/kubernetes;examples/rethinkdb/image/Dockerfile
jasonamyers/docker;contrib/syntax/textmate/Docker.tmbundle/Preferences/Dockerfile.tmPreferences
luisxiaomai/MozDef;docker/Dockerfile
maxamillion/origin;vendor/k8s.io/kubernetes/examples/explorer/Dockerfile
simon3z/kubernetes;build/pause/Dockerfile
wyue-redhat/origin;Godeps/_workspace/src/github.com/docker/docker/builder/parser/testfiles/jeztah-invalid-json-unterminated-bracket/Dockerfile
yckrasnodar/docker;docs/man/Dockerfile.5.md
Bugfire/aiseg_watch;Dockerfile
Frostman/kubernetes;test/images/entrypoint-tester/Dockerfile
aniketawati/mongodb;Dockerfile
lavalamp/kubernetes;examples/cluster-dns/images/backend/Dockerfile
mattmoor/kubernetes;cluster/mesos/docker/test/Dockerfile
yonidavidson/docker;contrib/builder/deb/ubuntu-debootstrap-precise/Dockerfile
Carevoyance/logspout;debug/Dockerfile
cloudfoundry/mega-ci;dockerfiles/deployment/Dockerfile
gperreymond/monolith;examples/abibao/docker/kibana/Dockerfile
oatmealraisin/origin;test/extended/testdata/hello-builder/Dockerfile
wfscheper/oh-my-fish;Dockerfile
asridharan/kubernetes;cluster/addons/dns/skydns/Dockerfile
chai2010/grpc-windows;grpc/grpc-release-0_13_0/tools/dockerfile/grpc_sanity/Dockerfile
emc-advanced-dev/unik;containers/compilers/includeos/cpp/Dockerfile.common
docker-library/redmine;3.3/passenger/Dockerfile
spolti/arquillian-cube;docker/docker/src/test/resources/org/arquillian/cube/docker/impl/client/containerobject/CubeContainerObjectTestEnricherTest/TestContainerObject/Dockerfile
uruddarraju/kubernetes;cluster/addons/fluentd-gcp/fluentd-gcp-image/Dockerfile
aveshagarwal/kubernetes;test/images/volumes-tester/nfs/Dockerfile
cebe/jenkins-test-docker;cubrid-php/Dockerfile
gurvindersingh/kubernetes;cluster/addons/kube-ui/image/Dockerfile
johnsandiford/dockerfiles;gcalcli/Dockerfile
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/numpy/fft/info.pyc
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/boto-2.19.0-py2.7.egg/boto/ec2/snapshot.pyc
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/ipython-2.2.0-py2.7.egg/IPython/nbconvert/preprocessors/csshtmlheader.py
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/gemini-0.10.0-py2.7.egg/gemini/static/third_party/bootstrap/js/.DS_Store
fmarier/letsencrypt-debian;letsencrypt-compatibility-test/letsencrypt_compatibility_test/configurators/apache/Dockerfile
isotopsweden/docker-farmer;vendor/github.com/opencontainers/runc/Dockerfile
