nburn42/tensorflow;tensorflow/tools/docker/Dockerfile.gpu_base
nvnvrts/kubernetes;examples/nfs/exporter/Dockerfile
ojio/docker-images;nginx/Dockerfile
burakcakirel/docker;builder/parser/testfiles/kartar-entrypoint-oddities/Dockerfile
kevinjkj/kubernetes;examples/storage/mysql-galera/image/Dockerfile
mattrobenolt/docker;docs/sources/articles/https/Dockerfile
pascaldekloe/docker;contrib/builder/deb/ubuntu-debootstrap-trusty/Dockerfile
antoineco/kubernetes;test/soak/cauldron/Dockerfile
helderco/dockerfiles;salt/Dockerfile
vincentbernat/docker;man/Dockerfile.5.md
Yhgenomics/kubernetes;examples/redis/image/Dockerfile
roofmonkey/kubernetes;cluster/addons/fluentd-gcp/fluentd-gcp-image/Dockerfile
briandorsey/kubernetes;release-0.19.0/examples/cluster-dns/images/backend/Dockerfile
lovishdogra/kubernetes;Godeps/_workspace/src/github.com/docker/libcontainer/Dockerfile
phenomenes/varnishbeat;vendor/github.com/elastic/beats/dev-tools/packer/docker/xgo-image/base/Dockerfile
xiongjungit/kubernetes;examples/spark/images/driver/Dockerfile
y12studio/y12wordpress;projects/fig-banana/Dockerfile
StevenLudwig/kubernetes;examples/rethinkdb/image/Dockerfile
infoslack/docker-alpine;t/Dockerfile
sstarcher/docker-consul;0.6/consul/Dockerfile
gasbriones/patosingluten;wp-content/plugins/tiny-compress-images/config/Dockerfile-wordpress-33
ravigadde/kube-scheduler;docs/user-guide/environment-guide/containers/show/Dockerfile
tatsuya6502/beaglegarden;docker/beaglegarden-cloud/Dockerfile
TheDutchSelection/captain;docker/captain_services_base/latest/Dockerfile
hhorak/Fedora-Dockerfiles;pdftk/Dockerfile
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/ipython-2.2.0-py2.7.egg/IPython/utils/tests/test_path.pyc
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/ipython-2.2.0-py2.7.egg/IPython/html/tests/notebook/dualmode.js
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/Sphinx-1.2.3-py2.7.egg/sphinx/util/docstrings.py
bencawkwell/dockerfile-xpra;Dockerfile
julian-becker/os-playground;Dockerfile
akerbis/armhf-buildpack-deps;Dockerfile.template-scm
cgwalters/kubernetes-contrib;prometheus/Dockerfile
resin-io-library/base-images;golang/beaglebone-green-wifi/fedora/1.6/Dockerfile
resin-io-library/base-images;node/beaglebone/alpine/5.12/slim/Dockerfile
resin-io-library/docker-node;armv7hf/debian/0.10/slim/Dockerfile
tufts-LPC/Trails-Forward-server;docker-websockets/Dockerfile
Simplicity-at-Source/oldplatform;platform_images/sp-java-ubuntu/Dockerfile
shiphitchcock3/sample_node_oldyml;Dockerfile
beijaflor-io/haskell-language-dockerfile;test/Language/Dockerfile/EDSL/PluginsSpec.hs
griffinfoster/fundamentals_of_interferometry;Dockerfile
pauldavidgilligan-msm/docker-centos6-puppet-ruby212;Dockerfile
gpndata/grpc;tools/dockerfile/grpc_java_android/Dockerfile
mandre/kolla;docker/collectd/Dockerfile.j2
a-veitch/grpc;templates/tools/dockerfile/test/python_jessie_x64/Dockerfile.template
pmorie/origin;images/deployer/Dockerfile
sadegh/docker;contrib/builder/rpm/centos-7/Dockerfile
tobert/docker;builder/parser/testfiles/weechat/Dockerfile
cezarsa/docker;builder/parser/testfiles/jeztah-invalid-json-unterminated-bracket/Dockerfile
dharmit/docker;builder/parser/testfiles-negative/shykes-nested-json/Dockerfile
gdi2290/docker;builder/parser/testfiles/jeztah-invalid-json-json-inside-string-double/Dockerfile
manchoz/docker;contrib/syntax/textmate/Docker.tmbundle/Syntaxes/Dockerfile.tmLanguage
reyoung/Paddle;paddle/scripts/docker/Dockerfile.gpu
bparees/mongodb;2.6/Dockerfile
j-mracek/docker;builder/dockerfile/parser/testfiles/flags/Dockerfile
matt-kwong/grpc;tools/dockerfile/distribtest/ruby_fedora22_x64/Dockerfile
nihilifer/kolla;docker/centos/binary/neutron/neutron-base/Dockerfile
anish/kubernetes;vendor/golang.org/x/net/http2/Dockerfile
fgbreel/gitlabhq;docker/Dockerfile
tantalic/servemd;Dockerfile
yuzhu/kubernetes;build/hello-kubernetes/Dockerfile
murgatroid99/grpc;tools/dockerfile/distribtest/ruby_jessie_x86/Dockerfile
vektra/kubernetes;Godeps/_workspace/src/github.com/docker/libcontainer/Dockerfile
whitmo/kubernetes;docs/design/clustering/Dockerfile
Drnutsu/kubernetes;examples/spark/images/worker/Dockerfile
bartuspan/platform;docker/local/Dockerfile
dave-tucker/docker;builder/parser/testfiles/nginx/Dockerfile
mfojtik/kubernetes;docs/design/clustering/Dockerfile
raghothams/figtest;Dockerfile
tomgco/boot2docker;Dockerfile.generic
fgrehm/devstep-envy;images/devstep-project/Dockerfile
miniche/aws-toolbox;Dockerfile
mmarcant/kubernetes;examples/celery-rabbitmq/celery-app-add/Dockerfile
tyangliu/kubernetes;test/images/serve_hostname/Dockerfile
mathewkoshy493/docker;Dockerfile.simple
nlamirault/kubernetes;cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile
stevesloka/kubernetes;test/images/mount-tester/Dockerfile
Kalinon/micro-backbone;dex/postgres/Dockerfile
alesanderlopez/myNotes;docker/dockerfiles/debian-laravel-apache2/Dockerfile
apuigsech/distribution;project/dev-image/Dockerfile
chrisdaish/dockerfiles;spotify-wine/Dockerfile
dobbymoodge/kubernetes;examples/guestbook/redis-slave/Dockerfile
muccg/docker-openstack;openstack-cli/Dockerfile
nodesource/docker-node;centos/7/node/0.10.32/Dockerfile
gabrielweyer/kubernetes;contrib/for-tests/porter/Dockerfile
guessit-io/guessit-rest;Dockerfile
matthewdupre/kubernetes;examples/cluster-dns/images/frontend/Dockerfile
streamnsight/kubernetes;docs/user-guide/horizontal-pod-autoscaling/image/Dockerfile
realityfabric/Cockatrice;Dockerfile
yassM/MeanFileUploadDemo;Dockerfile
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/statsmodels-0.5.0-py2.7-linux-x86_64.egg/statsmodels/regression/tests/results/__init__.pyc
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/Bio/Phylo/PAML/baseml.pyc
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/boto-2.19.0-py2.7.egg/boto/s3/key.pyc
gaoyifan/smartentry-images;debian/stable/Dockerfile
antonleykin/InteractiveShell;Vagrant_singular/polymake/Dockerfile
djbingham/docker-toran-proxy;Dockerfile
ruby-bench/ruby-bench-docker;bundler/bundler_releases/Dockerfile
monisallam/legendary-carnival;voting-app/vote/Dockerfile
NexusDevelopment/devenv-docker;base-image/Dockerfile
TomasTomecek/Fedora-Dockerfiles;python/Dockerfile
tokyo-jesus/docker-elixir-server;Dockerfile
muxi/grpc;templates/tools/dockerfile/test/cxx_ubuntu1404_x64/Dockerfile.template
memes/go-gb;Dockerfile
pulcy/quark;vendor/github.com/pulcy/vault-monkey/Dockerfile
rghv/docker;builder/parser/testfiles/kartar-entrypoint-oddities/Dockerfile
apolcyn/grpc;tools/dockerfile/interoptest/grpc_interop_go/Dockerfile
blockc/fabric;images/app/Dockerfile.in
sirxun/docker;builder/parser/testfiles-negative/env_no_value/Dockerfile
eolamey/docker;builder/parser/testfiles/brimstone-consuldock/Dockerfile
minggLu/bigtop;docker/bigtop-slaves/fedora-20/Dockerfile
HuKeping/docker;builder/dockerfile/parser/testfiles/multiple-volumes/Dockerfile
eskaaren/docker;builder/dockerfile/parser/testfiles/escapes/Dockerfile
gesellix/docker;builder/dockerfile/parser/testfiles/brimstone-consuldock/Dockerfile
icecrime/docker;builder/dockerfile/parser/testfile-line/Dockerfile
jfrazelle/irssi;debian/Dockerfile
jongiddy/docker;builder/dockerfile/parser/testfiles/mail/Dockerfile
mbalassi/bigtop;docker/bigtop-slaves/ubuntu-14.04/Dockerfile
tiwillia/origin;vendor/github.com/docker/distribution/Dockerfile
Pensu/kubernetes;examples/guestbook-go/_src/Dockerfile
dcolligan/server;Dockerfile
jameszhan/docker;builder/parser/testfiles/docker/Dockerfile
luxas/kubernetes;cluster/mesos/docker/socat/Dockerfile
BrianHicks/docker;contrib/builder/deb/ubuntu-debootstrap-vivid/Dockerfile
nicolasnoble/grpc;templates/tools/dockerfile/stress_test/grpc_interop_stress_python/Dockerfile.template
roboll/kubernetes;examples/https-nginx/Dockerfile
rot26/dockerfiles;wine/32/Dockerfile
alanshaw/david-www;Dockerfile
dhbahr/odoo-docker;Dockerfile
gouyang/kubernetes;examples/kubectl-container/Dockerfile
twillouer/mydocker;java/jre-alpine/Dockerfile
wongma7/kubernetes;test/images/porter/Dockerfile
RepmujNetsik/docker;builder/parser/testfiles/znc/Dockerfile
gesrat-cisco/origin;Godeps/_workspace/src/github.com/docker/docker/builder/parser/testfiles/json/Dockerfile
ingvagabund/contrib;service-loadbalancer/Dockerfile
j4y-funabashi/aruna;resources/docker/pi/app_server/Dockerfile
stefanberger/docker;builder/dockerfile/parser/testfiles-negative/shykes-nested-json/Dockerfile
tylerjl/dockerfiles;systemd_mon/Dockerfile
wattania/factory_rb;Dockerfile
ceylon-docker/ceylon;1.2.2/1.2.2-jre7-redhat/Dockerfile
flightonary/RPiClock;alarm/Dockerfile.dev
google/libfuzzer-bot;dockerfiles/base-fuzzer/Dockerfile
nagarjung/kubernetes;examples/k8petstore/web-server/Dockerfile
rocknrollMarc/docker;builder/parser/testfiles/znc/Dockerfile
vicentehidalgo/test2;kie-server/kie-server-docker/src/main/docker/kie-server/wildfly/Dockerfile
asridharan/kubernetes;examples/guestbook-go/_src/Dockerfile
ccccccccccc/mitmproxy;Dockerfile
rochacon/distribution;Dockerfile
JosephSalisbury/docker;builder/parser/testfiles/lk4d4-the-edge-case-generator/Dockerfile
dtan4/dockerfile-vault;Dockerfile
inn1983/docker-builder;dev-db/redis-server/3.0.0-rc1/Dockerfile
julienhl/huginn-master;docker/Dockerfile.rbenv
mamikonyana/kubernetes;examples/celery-rabbitmq/flower/Dockerfile
ChristianBoehlke/docker;builder/dockerfile/parser/testfiles/multiple-volumes/Dockerfile
mogria/3source-composer;Dockerfile
ngtuna/kubernetes-1.0.6;examples/kubectl-container/Dockerfile
piofernandes/engconsult;provisioning/roles/geerlingguy.security/tests/Dockerfile.centos-7
LiTHeBlas/blasrummet-rpi;jukebox/Dockerfile
ontic/ansible-role-redis;tests/docker/Dockerfile.ubuntu-16.04
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/SQLAlchemy-0.9.7-py2.7-linux-x86_64.egg/sqlalchemy/engine/util.pyc
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/scipy/lib/lapack/scons_support.py
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/oauth2/clients/smtp.pyc
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/bx_python-0.7.1-py2.7-linux-x86_64.egg/bx/intseq/ngramcount.so
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/apache_libcloud-0.15.1-py2.7.egg/libcloud/test/compute/fixtures/vcloud_1_5/api_query_user.xml
William-Yeh/docker-ansible;centos7-onbuild/Dockerfile
cloudnautique/cloud-cattle;tools/docker/package/agent-libvirt/Dockerfile
lcsbaroni/docker-memcached;Dockerfile~
wouterd/docker-maven-plugin;src/it/maven-artifact-it/src/main/docker/Dockerfile
similitude/netlogo-sample-simmer;Dockerfile
teodorescuserban/pspc-bas-dockers;api/Dockerfile
peterblazejewicz/aspnet-5-bootstrap-4;WebApplication/Dockerfile
efatsi/atom;Dockerfile
jboeuf/grpc;tools/jenkins/grpc_interop_http2/Dockerfile
simnv/bosun;cmd/bosun/docker/build/Dockerfile
fichter/grpc;tools/dockerfile/grpc_csharp_mono/Dockerfile
jssnlw/docker;contrib/builder/deb/ubuntu-debootstrap-vivid/Dockerfile
wvanlint/atom;build/debian/Dockerfile
aishraj/docker;builder/dockerfile/parser/testfiles/brimstone-docker-consul/Dockerfile
anortef/docker;contrib/builder/rpm/amd64/oraclelinux-6/Dockerfile
litalex/trnews;laradock/caddy/Dockerfile
lloydde/docker;builder/parser/testfiles-negative/env_no_value/Dockerfile
thinkerou/grpc;third_party/rake-compiler-dock/Dockerfile
CodeJuan/docker;contrib/builder/rpm/oraclelinux-6/Dockerfile
CrazyJvm/docker;docs/articles/https/Dockerfile
bbgw/kubernetes;build/build-image/cross/Dockerfile
hanw/kubernetes;examples/spark/images/base/Dockerfile
jongiddy/docker;contrib/builder/deb/armhf/raspbian-jessie/Dockerfile
kubernetes/kops;vendor/github.com/docker/distribution/contrib/docker-integration/tokenserver/Dockerfile
kubernetes/kops;vendor/k8s.io/kubernetes/examples/storage/redis/image/Dockerfile
roth1002/docker;contrib/host-integration/Dockerfile.min
samsabed/docker;vendor/src/github.com/docker/libcontainer/Dockerfile
andyxator/docker;man/Dockerfile
tosseto/plenario;Dockerfile
waghpooja/docker;builder/parser/testfiles/mail/Dockerfile
cuongnb14/bilyric;compose/django/Dockerfile-dev
geseib/kubernetes;cluster/images/kubelet/Dockerfile
gmarek/kubernetes;examples/cluster-dns/images/frontend/Dockerfile
michelazzo/jungle;Dockerfile
rjhowe/kubernetes;contrib/exec-healthz/Dockerfile
guiyomh/Dockerfile;docker/php/debian-9/Dockerfile.jinja2
tcnghia/kubernetes;cluster/addons/fluentd-elasticsearch/es-image/Dockerfile
wyue-redhat/origin;Godeps/_workspace/src/github.com/docker/docker/builder/parser/testfiles/znc/Dockerfile
zYeoman/wechat-bot;Dockerfile
lordzero0000/docker;builder/parser/testfiles/jeztah-invalid-json-single-quotes/Dockerfile
markturansky/origin;examples/hello-openshift/Dockerfile
talosdigital/TDJobs;Dockerfile
HideoYamauchi/docker;contrib/syntax/kate/Dockerfile.xml
airandfingers/docker;man/Dockerfile.5.md
manolitto/kubernetes;contrib/git-sync/Dockerfile
ravigadde/kubernetes;test/images/volumes-tester/iscsi/Dockerfile
swarren83/kubernetes;cluster/addons/dns/skydns/Dockerfile
newrelic-forks/docker;builder/parser/testfiles/influxdb/Dockerfile
roofmonkey/kubernetes;test/images/entrypoint-tester/Dockerfile
vasil-yordanov/docker;builder/dockerfile/parser/testfiles/json/Dockerfile
zenvdeluca/kubernetes;examples/spark/images/base/Dockerfile
ArtfulCoder/kubernetes;examples/job/work-queue-2/Dockerfile
Smoothieware/Smoothie2;gcc4mbed/Dockerfile
ZJU-SEL/kube-in-docker;image/Dockerfile
christian-posta/origin;images/openldap/Dockerfile
juanvallejo/kubernetes;vendor/golang.org/x/net/http2/Dockerfile
m1093782566/kubernetes;test/images/logs-generator/Dockerfile
mariusGundersen/docker;vendor/src/github.com/docker/notary/Dockerfile.server
progrium/dockerbuilder;example/Dockerfile
ardnaxelarak/kubernetes;examples/cluster-dns/images/frontend/Dockerfile
mozilla/tls-observatory;Dockerfile
ocharles/hackage-server;Dockerfile
runabove/queue-examples;python/Dockerfile
shibukk/unity-build-bot;Dockerfile
Kharatsa/sample-tracking;Dockerfile
balajismaniam/kubernetes;cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile
dzwicker/docker-youtrack;Dockerfile
chakri-nelluri/kubernetes;examples/guestbook/redis-slave/Dockerfile
geonux/docker-graphhopper;Dockerfile
joaodubas/docker-orientdb;Dockerfile
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/pybedtools-0.7.6-py2.7-linux-x86_64.egg/pybedtools/test/data/test_bedpe.bed
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/Bio/Data/__init__.pyc
poojavade/Genomics_Docker;Dockerfiles/gedlab-khmer-filter-abund/pymodules/python2.7/lib/python/numpy/ma/version.py
stevekuznetsov/sti-python;3.3/Dockerfile
sherzberg/docker-tor-proxy;Dockerfile
trifacta/floating-elephants;ubuntu-plus-java/Dockerfile
docker-library/elasticsearch;2.3/Dockerfile
resin-io-library/base-images;node/ts4900/debian/4.6/Dockerfile
resin-io-library/base-images;golang/edison/debian/1.4/Dockerfile
resin-io-library/base-images;python/beaglebone-green/alpine/3.5/slim/Dockerfile
nkolosnjaji/generator-jhipster;generators/server/templates/src/main/docker/_Dockerfile
tailor1895/docker-maven-plugin;samples/data-jolokia-demo/src/main/docker/demo/Dockerfile
rydnr/set-square-phusion-images;mattermost/Dockerfile.template
BlackIkeEagle/docker-archlinux-images;nginx/Dockerfile
drubb/docker-development-environments;shell/7.0/Dockerfile
fupelaqu/ansible-oraclexe-docker-base;oracle/templates/Dockerfile
d23/docker;man/Dockerfile.5.md
ozum/flynn;util/assetbuilder/Dockerfile
dasheq/lab6;Dockerfile
y-zeng/grpc;tools/dockerfile/distribtest/ruby_ubuntu1504_x64/Dockerfile
LeKovr/consup;Dockerfiles/baseapp/consul/src/consul.json
jssnlw/docker;man/Dockerfile
GiantQuanta/gq;Dockerfile
ayouwei/docker;contrib/builder/deb/ubuntu-debootstrap-precise/Dockerfile
jwuwork/docker;docs/Dockerfile
POLJM242/docker;contrib/builder/deb/debian-stretch/Dockerfile
coolsvap/docker;contrib/host-integration/Dockerfile.dev
jainshubhi/Halp;Dockerfile
jhammant/origin;images/pod/Dockerfile
kubernetes/kops;vendor/github.com/docker/docker/contrib/desktop-integration/gparted/Dockerfile
lkubik/keycloak;testsuite/docker-cluster/as7/Dockerfile
SabraO/app-cloud;modules/resources/dockerfiles/jaggery/github/Dockerfile.jaggery.0.11.0
benas/gamehub.io;docker/chesshub/Dockerfile
difro/kubernetes;cluster/images/etcd/Dockerfile
pecameron/docker;builder/dockerfile/parser/testfiles/lk4d4-the-edge-case-generator/Dockerfile
wulonghui/docker;contrib/builder/rpm/oraclelinux-7/Dockerfile
Baz2013/blog_demo;multi_container_app/redis_base/Dockerfile
VishvajitP/docker;contrib/builder/deb/debian-stretch/Dockerfile
foxish/kubernetes;cluster/images/hyperkube/Dockerfile
openeyes/OpenEyes;ansible/roles/geerlingguy.nodejs/tests/Dockerfile.ubuntu-14.04
roboll/kubernetes;cluster/images/nginx/Dockerfile
timonier/homebank;src/Dockerfile
vsimon/kubernetes;examples/phabricator/php-phabricator/Dockerfile
whuwxl/kubernetes;cluster/images/kubemark/Dockerfile
wu8685/kubernetes;cluster/addons/fluentd-elasticsearch/es-image/Dockerfile
bjlee72/kubernetes;examples/cluster-dns/images/backend/Dockerfile
danqingshui/docker;builder/parser/testfiles/kartar-entrypoint-oddities/Dockerfile
gouyang/kubernetes;examples/k8petstore/redis-slave/Dockerfile
jagdeesh109/docker;contrib/desktop-integration/gparted/Dockerfile
tracyrankin/origin;test/extended/testdata/test-build-app/Dockerfile
wtschreiter/docker;contrib/builder/deb/debian-stretch/Dockerfile
RmMsr/getVolunteers;Dockerfile
SteadyAi/kubernetes;docs/design/clustering/Dockerfile
Yanfeng-Wang/docker;builder/dockerfile/parser/testfiles-negative/shykes-nested-json/Dockerfile
abruno06/containers;hadoop/jobs/Dockerfile
amos6224/kubernetes;examples/guestbook-go/_src/guestbook/Dockerfile
picoded/dockerfiles;echo-websocket/Dockerfile
rajdeepd/kubernetes;examples/kubectl-container/Dockerfile
wartron/nginx-proxy;Dockerfile
y12studio/y12docker;estw/Dockerfile
dyoung418/tensorflow;tensorflow/tools/docker/Dockerfile.devel
jvalencia/kubernetes;examples/k8petstore/redis/Dockerfile
michael-donat/docker;builder/parser/testfiles/continueIndent/Dockerfile
navidshaikh/nulecule;examples/redis-centos7-atomicapp/Dockerfile
paulczar/dockerfiles;weechat/Dockerfile
abhijitsarkar/java-ee;hello-world/Dockerfile
edannenberg/gentoo-bb;dock/gentoobb/images/glibc/Dockerfile.template
ljishen/ga4gh-testing;server/Dockerfile
mcgettin/githubLabNMG;python-flask/Dockerfile
nilqed/fricas_jupyter;Dockerfile
shakamunyi/kubernetes;test/images/pets/zookeeper/Dockerfile
tsaikd/docker-builder;media-fonts/notofonts/T-Chinese/Dockerfile
mattrobenolt/nginx-and;Dockerfile
ramitsurana/kubernetes;contrib/logging/fluentd-gcp-image/Dockerfile
tobegit3hub/kubernetes;cluster/images/etcd/Dockerfile
MostafaGazar/tensorflow;tensorflow/tools/ci_build/Dockerfile.android
markturansky/kubernetes;cluster/images/kube-discovery/Dockerfile
nloadholtes/dockerfiles;Dockerfile
pyannote/pyannote-docker;base/Dockerfile
shashidharatd/kubernetes;test/images/resource-consumer/Dockerfile
manchaques/micose-backend;Dockerfile
